Port: 1 	 Tipo: Generic 	 Fecha: 2/10/2020 	 Hora: 00:46:56 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 15:33:47 	 IP: 192.168.0.3
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 15:33:47 	 IP: 192.168.0.3
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 15:33:47 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 15:33:47 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 15:33:47 	 IP: 192.168.0.3
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 15:33:47 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 15:33:47 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 15:33:47 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 15:33:47 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 15:33:47 	 IP: 192.168.0.3
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 15:33:47 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 15:33:47 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 15:33:47 	 IP: 192.168.0.3
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 15:33:47 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 15:33:47 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 15:33:47 	 IP: 192.168.0.3
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 15:33:47 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 15:33:47 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 15:33:47 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 15:33:47 	 IP: 192.168.0.3
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 15:33:47 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 15:33:47 	 IP: 192.168.0.3
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 15:33:47 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 15:33:48 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 15:33:48 	 IP: 0
Port: mdns 	 Tipo: Fuzzers 	 Fecha: 13/11/2020 	 Hora: 15:33:48 	 IP: fe80::1d85:84de:a*
Port: mdns 	 Tipo: Fuzzers 	 Fecha: 13/11/2020 	 Hora: 15:33:48 	 IP: fe80::1d85:84de:a*
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 15:33:48 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:05 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:05 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:05 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:05 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:05 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:05 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:05 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:05 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:05 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:05 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:05 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:05 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:05 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:05 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:05 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:05 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:05 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:05 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:05 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:05 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:05 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:05 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:05 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:05 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:05 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:05 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:05 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:05 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:06 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:06 	 IP: 0
Port: https 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:06 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:06 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:06 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:06 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:06 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:06 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:06 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:06 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:06 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:06 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:06 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:06 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:06 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:06 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:06 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:06 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:06 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:06 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:06 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:06 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:06 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:06 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:06 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:06 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:06 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:06 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:06 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:06 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:06 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:06 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:06 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:06 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:06 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:06 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:06 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:06 	 IP: 0
Port: mdns 	 Tipo: Reconnaissance 	 Fecha: 13/11/2020 	 Hora: 20:10:06 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:06 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:06 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:06 	 IP: 0
Port: domain 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:06 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:06 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:06 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:06 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:06 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:06 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:06 	 IP: 0
Port: 4070 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:06 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:06 	 IP: 0
Port: hostm* 	 Tipo: Reconnaissance 	 Fecha: 13/11/2020 	 Hora: 20:10:07 	 IP: fe80::1d85:84de:a*
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:07 	 IP: 0
Port: mdns 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:07 	 IP: fe80::1d85:84de:a*
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:07 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:07 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:07 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:07 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:07 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:07 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:07 	 IP: 192.168.0.3
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:07 	 IP: 192.168.0.3
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:07 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:07 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:07 	 IP: 192.168.0.3
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:07 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:07 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:07 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:07 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:07 	 IP: 192.168.0.3
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:07 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:07 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:07 	 IP: 192.168.0.3
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:07 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:08 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:08 	 IP: 192.168.0.3
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:08 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:08 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:08 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:08 	 IP: 192.168.0.3
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:08 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:08 	 IP: 192.168.0.3
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:08 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:08 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:08 	 IP: 0
Port: mdns 	 Tipo: Fuzzers 	 Fecha: 13/11/2020 	 Hora: 20:10:08 	 IP: fe80::1d85:84de:a*
Port: mdns 	 Tipo: Fuzzers 	 Fecha: 13/11/2020 	 Hora: 20:10:08 	 IP: fe80::1d85:84de:a*
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:08 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:08 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:47 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:47 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:47 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:47 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:47 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:47 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:47 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:47 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:47 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:47 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:47 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:47 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:47 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:47 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:47 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:47 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:47 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:47 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:47 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:48 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:48 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:48 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:48 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:48 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:48 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:48 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:48 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:48 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:48 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:48 	 IP: 0
Port: https 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:48 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:48 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:48 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:48 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:48 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:48 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:48 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:48 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:48 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:48 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:48 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:48 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:48 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:48 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:48 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:48 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:48 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:48 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:48 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:48 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:48 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:48 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:48 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:48 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:48 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:48 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:48 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:48 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:48 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:48 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:48 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:48 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:48 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:48 	 IP: 192.168.0.2
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:48 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:48 	 IP: 0
Port: mdns 	 Tipo: Reconnaissance 	 Fecha: 13/11/2020 	 Hora: 20:10:48 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:48 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:49 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:49 	 IP: 0
Port: domain 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:49 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:49 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:49 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:49 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:49 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:49 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:49 	 IP: 0
Port: 4070 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:49 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:49 	 IP: 0
Port: hostm* 	 Tipo: Reconnaissance 	 Fecha: 13/11/2020 	 Hora: 20:10:49 	 IP: fe80::1d85:84de:a*
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:49 	 IP: 0
Port: mdns 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:49 	 IP: fe80::1d85:84de:a*
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:49 	 IP: 192.168.0.2
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:49 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:49 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:49 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:49 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:49 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:49 	 IP: 192.168.0.3
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:49 	 IP: 192.168.0.3
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:49 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:49 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:49 	 IP: 192.168.0.3
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:49 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:49 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:49 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:50 	 IP: 0
Port: 54915 	 Tipo: Exploits 	 Fecha: 13/11/2020 	 Hora: 20:10:50 	 IP: 192.168.0.3
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:50 	 IP: 0
Port: 1 	 Tipo: Generic 	 Fecha: 13/11/2020 	 Hora: 20:10:50 	 IP: 0
